"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0S690","2020-02-07 00:00:00","522.000","262.000","0.900","16.600","0.930","960.800","","2.000","-99.000","-99.000","-99.000","22.500","","14.600",""
"C0R150","2020-02-07 00:00:00","105.000","41.000","1.400","18.200","0.990","1005.900","","0.000","-99.000","-99.000","-99.000","26.200","","13.800",""
"C0K560","2020-02-07 00:00:00","117.000","0.000","0.000","16.400","0.930","1007.400","","0.000","-99.000","-99.000","-99.000","23.700","","11.500",""
"C0X100","2020-02-07 00:00:00","10.000","9.000","3.300","18.200","0.990","1017.200","","0.000","-99.000","-99.000","-99.000","22.700","","14.500",""
"C0K460","2020-02-07 00:00:00","60.000","3.000","3.200","16.500","0.950","1012.300","","0.000","-99.000","-99.000","-99.000","22.800","","13.100",""
"C0M740","2020-02-07 00:00:00","15.000","2.000","1.300","16.600","0.920","1017.800","","0.000","-99.000","-99.000","-99.000","22.300","","12.600",""
"C0SA10","2020-02-07 00:00:00","411.000","272.000","0.800","17.700","0.860","973.600","","0.000","-99.000","-99.000","-99.000","25.000","","13.900",""
"C0C660","2020-02-07 00:00:00","176.000","329.000","2.100","15.600","0.970","1000.600","","0.000","-99.000","-99.000","-99.000","24.700","","14.500",""
"C0R620","2020-02-07 00:00:00","34.000","97.000","2.400","22.900","0.810","1016.100","","2.000","-99.000","-99.000","-99.000","23.300","","20.600",""
"C0R700","2020-02-07 00:00:00","19.000","335.000","1.400","20.200","0.810","1017.400","","0.000","-99.000","-99.000","-99.000","24.900","","18.100",""
"C0F0B0","2020-02-07 00:00:00","311.000","140.000","1.400","16.100","0.960","984.200","","0.000","-99.000","-99.000","-99.000","22.300","","10.500",""
"C0O970","2020-02-07 00:00:00","71.000","63.000","0.800","16.500","0.960","1012.400","","0.000","-99.000","-99.000","-99.000","25.600","","11.800",""
"C0F9P0","2020-02-07 00:00:00","26.000","35.000","1.700","17.400","0.940","1018.400","","0.000","-99.000","-99.000","-99.000","22.500","","13.900",""
"C0R560","2020-02-07 00:00:00","22.000","321.000","2.100","17.900","0.920","1017.400","","0.000","-99.000","-99.000","-99.000","23.600","","15.100",""
"C0X220","2020-02-07 00:00:00","26.000","40.000","2.500","16.700","0.900","1017.000","","0.000","-99.000","-99.000","-99.000","21.200","","13.200",""
"C0M680","2020-02-07 00:00:00","37.000","351.000","1.400","17.000","0.940","1017.600","","0.000","-99.000","-99.000","-99.000","23.000","","13.000",""
"C0S710","2020-02-07 00:00:00","382.000","24.000","0.800","15.800","0.930","977.500","","0.000","-99.000","-99.000","-99.000","22.200","","13.100",""
"C0F9T0","2020-02-07 00:00:00","111.000","303.000","1.200","16.800","0.940","1006.800","","0.000","-99.000","-99.000","-99.000","24.400","","13.300",""
"C0F9N0","2020-02-07 00:00:00","75.000","22.000","1.200","18.800","0.860","1011.300","","0.000","-99.000","-99.000","-99.000","25.100","","14.200",""
"C0G740","2020-02-07 00:00:00","24.000","9.000","1.700","16.900","0.900","1017.700","","0.000","-99.000","-99.000","-99.000","21.700","","13.900",""
"C0UA70","2020-02-07 00:00:00","547.000","244.000","2.900","14.600","0.990","957.700","","25.500","-99.000","-99.000","-99.000","16.400","","10.900",""
"C0AC60","2020-02-07 00:00:00","55.000","306.000","0.800","17.600","0.990","1013.900","","0.000","-99.000","-99.000","-99.000","26.400","","15.600",""
"C0R510","2020-02-07 00:00:00","31.000","342.000","1.000","18.300","0.890","1016.400","","0.000","-99.000","-99.000","-99.000","24.500","","15.100",""
"C0X060","2020-02-07 00:00:00","19.000","20.000","2.000","17.000","0.920","1019.500","","0.000","-99.000","-99.000","-99.000","23.900","","11.100",""
"C0E550","2020-02-07 00:00:00","84.000","0.000","0.200","16.300","0.970","1010.600","","0.000","-99.000","-99.000","-99.000","23.700","","9.900",""
"C0AI20","2020-02-07 00:00:00","25.000","339.000","6.100","-99.000","1.000","1017.600","","1.500","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E740","2020-02-07 00:00:00","27.000","0.000","0.200","17.100","0.960","1012.500","","0.000","-99.000","-99.000","-99.000","24.600","","9.900",""
"C0R650","2020-02-07 00:00:00","29.000","351.000","1.000","17.900","0.990","1017.300","","0.000","-99.000","-99.000","-99.000","24.300","","14.800",""
"C0S750","2020-02-07 00:00:00","2280.000","281.000","1.100","5.100","0.850","777.100","","0.000","-99.000","-99.000","-99.000","15.000","","2.500",""
"C0I370","2020-02-07 00:00:00","671.000","0.000","0.000","14.900","0.920","944.400","","0.000","-99.000","-99.000","-99.000","23.000","","10.400",""
"C0K400","2020-02-07 00:00:00","65.000","343.000","1.500","16.700","0.990","1013.400","","0.000","-99.000","-99.000","-99.000","23.600","","12.700",""
"C0A650","2020-02-07 00:00:00","287.000","0.000","0.000","14.900","0.990","986.400","","4.000","-99.000","-99.000","-99.000","16.900","","12.000",""
"C0U750","2020-02-07 00:00:00","398.000","0.000","0.000","16.200","0.950","973.200","","12.000","-99.000","-99.000","-99.000","16.500","","12.100",""
"C0M730","2020-02-07 00:00:00","40.000","346.000","1.000","18.200","0.870","1014.700","","0.000","-99.000","-99.000","-99.000","23.900","","13.100",""
"C0Z061","2020-02-07 00:00:00","174.000","150.000","0.900","17.000","0.990","1003.400","","0.000","-99.000","-99.000","-99.000","25.800","","14.100",""
"C0AC70","2020-02-07 00:00:00","71.000","263.000","0.700","18.500","0.860","1011.400","","0.000","-99.000","-99.000","-99.000","21.700","","15.400",""
"CM0130","2020-02-07 00:00:00","11.000","10.000","3.500","18.200","0.810","1019.600","","0.000","-99.000","-99.000","-99.000","20.100","","15.100",""
"C0W110","2020-02-07 00:00:00","16.000","-99.000","-99.000","10.000","0.890","1022.300","","0.500","-99.000","-99.000","-99.000","11.200","","9.800",""
"C0R670","2020-02-07 00:00:00","26.000","22.000","2.300","21.200","0.770","1017.100","","0.000","-99.000","-99.000","-99.000","24.500","","20.500",""
"C0X120","2020-02-07 00:00:00","28.000","358.000","1.900","17.900","0.910","1018.000","","0.000","-99.000","-99.000","-99.000","22.900","","13.800",""
"C0R100","2020-02-07 00:00:00","1006.000","312.000","0.700","12.700","0.900","907.600","","0.000","-99.000","-99.000","-99.000","22.000","","11.600",""
"C0C700","2020-02-07 00:00:00","151.000","312.000","2.600","16.000","0.940","1003.400","","0.000","-99.000","-99.000","-99.000","23.000","","14.400",""
"CM0190","2020-02-07 00:00:00","280.000","353.000","0.900","15.200","0.940","989.400","","0.000","-99.000","-99.000","-99.000","22.700","","10.300",""
"C0W130","2020-02-07 00:00:00","18.000","31.000","4.800","17.000","0.870","1017.400","","0.000","-99.000","-99.000","-99.000","19.100","","16.200",""
"C0F9R0","2020-02-07 00:00:00","20.000","24.000","2.100","16.900","1.000","1019.300","","0.000","-99.000","-99.000","-99.000","23.300","","13.400",""
"C0V660","2020-02-07 00:00:00","25.000","16.000","1.800","17.700","0.920","1018.000","","0.000","-99.000","-99.000","-99.000","23.600","","14.200",""
"C0G780","2020-02-07 00:00:00","27.000","353.000","1.500","17.300","0.920","1017.200","","0.000","-99.000","-99.000","-99.000","23.500","","13.800",""
"C0C590","2020-02-07 00:00:00","72.000","345.000","1.600","16.200","0.920","1011.700","","0.000","-99.000","-99.000","-99.000","24.700","","14.400",""
"C0M790","2020-02-07 00:00:00","15.000","13.000","1.600","16.700","0.900","1017.300","","0.000","-99.000","-99.000","-99.000","22.800","","12.900",""
"C0R130","2020-02-07 00:00:00","1040.000","96.000","4.500","15.900","0.650","901.500","","0.000","-99.000","-99.000","-99.000","22.000","","13.300",""
"C0AH30","2020-02-07 00:00:00","755.000","243.000","3.500","14.800","0.990","934.100","","15.000","-99.000","-99.000","-99.000","16.200","","11.000",""
"C0X170","2020-02-07 00:00:00","50.000","42.000","1.400","17.500","0.990","1013.600","","0.000","-99.000","-99.000","-99.000","23.700","","13.300",""
"C0K291","2020-02-07 00:00:00","8.000","13.000","3.700","16.900","0.920","1019.700","","0.000","-99.000","-99.000","-99.000","21.300","","13.800",""
"C0D480","2020-02-07 00:00:00","223.000","0.000","0.000","16.800","0.970","993.800","","0.000","-99.000","-99.000","-99.000","27.400","","14.000",""
"C0F0C0","2020-02-07 00:00:00","983.000","35.000","1.100","13.600","0.990","909.500","","0.000","-99.000","-99.000","-99.000","20.200","","11.700",""
"C0U860","2020-02-07 00:00:00","5.000","0.000","0.000","17.500","0.990","1019.600","","29.500","-99.000","-99.000","-99.000","19.200","","14.400",""
"C0UA50","2020-02-07 00:00:00","808.000","311.000","1.200","13.200","-99.000","928.800","","23.000","-99.000","-99.000","-99.000","14.500","","10.000",""
"C0X320","2020-02-07 00:00:00","30.000","18.000","2.300","17.500","0.890","1015.800","","0.000","-99.000","-99.000","-99.000","23.800","","11.600",""
"C0T960","2020-02-07 00:00:00","120.000","0.000","0.000","15.100","0.990","1006.300","","0.000","-99.000","-99.000","-99.000","24.100","","14.400",""
"C0SA80","2020-02-07 00:00:00","136.000","252.000","0.600","17.200","0.940","1004.600","","0.000","-99.000","-99.000","-99.000","22.500","","15.000",""
"C0E780","2020-02-07 00:00:00","160.000","339.000","0.800","16.200","0.990","1002.100","","0.000","-99.000","-99.000","-99.000","25.000","","11.000",""
"C0F9Q0","2020-02-07 00:00:00","149.000","327.000","3.000","16.400","1.000","1002.300","","0.000","-99.000","-99.000","-99.000","23.700","","12.300",""
"C0F9X0","2020-02-07 00:00:00","166.000","3.000","2.600","16.000","0.990","1000.800","","0.000","-99.000","-99.000","-99.000","23.300","","13.000",""
"C0F0D0","2020-02-07 00:00:00","3171.000","147.000","3.000","0.500","0.880","698.900","","0.500","-99.000","-99.000","-99.000","8.300","","-2.000",""
"C0S730","2020-02-07 00:00:00","110.000","88.000","1.300","19.800","0.940","1007.400","","23.500","-99.000","-99.000","-99.000","19.900","","18.100",""
"C0T790","2020-02-07 00:00:00","2830.000","280.000","1.300","4.600","0.660","728.800","","0.000","-99.000","-99.000","-99.000","9.700","","0.400",""
"C0M830","2020-02-07 00:00:00","540.000","336.000","0.700","13.800","0.920","959.600","","0.000","-99.000","-99.000","-99.000","23.500","","12.200",""
"C0V750","2020-02-07 00:00:00","50.000","14.000","2.000","18.000","0.900","1015.100","","0.000","-99.000","-99.000","-99.000","23.800","","14.300",""
"C0K530","2020-02-07 00:00:00","12.000","33.000","3.100","17.100","0.900","1019.000","","0.000","-99.000","-99.000","-99.000","20.800","","14.300",""
"C0M780","2020-02-07 00:00:00","30.000","39.000","1.000","16.700","0.910","1017.100","","0.000","-99.000","-99.000","-99.000","23.200","","12.800",""
"C0V360","2020-02-07 00:00:00","94.000","62.000","0.600","14.800","0.960","1008.800","","0.000","-99.000","-99.000","-99.000","26.200","","11.000",""
"C0K510","2020-02-07 00:00:00","10.000","358.000","2.300","16.700","0.910","1018.400","","0.000","-99.000","-99.000","-99.000","22.400","","13.400",""
"C0D650","2020-02-07 00:00:00","97.000","348.000","0.800","16.100","0.920","1009.700","","0.000","-99.000","-99.000","-99.000","24.800","","14.700",""
"C0V630","2020-02-07 00:00:00","19.000","14.000","2.300","17.700","0.910","1019.900","","0.000","-99.000","-99.000","-99.000","21.700","","14.200",""
"C0U910","2020-02-07 00:00:00","17.000","255.000","1.000","17.400","0.950","1017.900","","9.000","-99.000","-99.000","-99.000","19.800","","14.500",""
"C0U600","2020-02-07 00:00:00","10.000","0.000","0.100","16.500","0.990","1018.300","","3.500","-99.000","-99.000","-99.000","19.100","","14.100",""
"C0G820","2020-02-07 00:00:00","29.000","0.000","0.100","16.900","0.940","1017.500","","0.000","-99.000","-99.000","-99.000","24.900","","12.100",""
"C0O900","2020-02-07 00:00:00","9.000","22.000","2.300","18.100","0.990","1019.200","","0.000","-99.000","-99.000","-99.000","23.300","","12.800",""
"C0R570","2020-02-07 00:00:00","37.000","13.000","1.300","18.100","0.920","1014.000","","0.000","-99.000","-99.000","-99.000","24.500","","14.800",""
"C0AG90","2020-02-07 00:00:00","25.000","255.000","0.500","18.800","0.880","1017.500","","0.000","-99.000","-99.000","-99.000","23.000","","16.300",""
"C0V760","2020-02-07 00:00:00","30.000","30.000","3.300","18.000","1.000","1016.600","","0.000","-99.000","-99.000","-99.000","23.700","","14.300",""
"C0T9I0","2020-02-07 00:00:00","152.000","0.000","0.000","17.100","0.910","1003.200","","0.000","-99.000","-99.000","-99.000","22.700","","14.900",""
"C0O980","2020-02-07 00:00:00","18.000","14.000","1.600","17.800","0.930","1019.100","","0.000","-99.000","-99.000","-99.000","25.100","","12.300",""
"C0R270","2020-02-07 00:00:00","51.000","9.000","2.700","18.800","0.990","1012.300","","0.000","-99.000","-99.000","-99.000","24.300","","17.300",""
"C0T9H0","2020-02-07 00:00:00","725.000","234.000","1.400","14.900","0.990","938.600","","0.000","-99.000","-99.000","-99.000","20.100","","11.200",""
"C0A660","2020-02-07 00:00:00","97.000","0.000","0.000","16.800","0.960","1007.700","","21.000","-99.000","-99.000","-99.000","20.100","","14.100",""
"C0A890","2020-02-07 00:00:00","40.000","0.000","0.000","16.700","0.990","-99.000","","54.500","-99.000","-99.000","-99.000","18.600","","13.200",""
"C0O840","2020-02-07 00:00:00","134.000","47.000","0.600","16.600","1.000","1002.700","","0.000","-99.000","-99.000","-99.000","22.800","","11.800",""
"C0R530","2020-02-07 00:00:00","16.000","359.000","2.000","18.000","0.860","1017.500","","0.000","-99.000","-99.000","-99.000","21.900","","15.300",""
"C0G870","2020-02-07 00:00:00","12.000","15.000","2.200","17.300","0.900","1019.900","","0.000","-99.000","-99.000","-99.000","21.600","","13.900",""
"C0M820","2020-02-07 00:00:00","980.000","0.000","0.000","12.100","0.720","910.900","","0.000","-99.000","-99.000","-99.000","19.900","","10.600",""
"C0F9S0","2020-02-07 00:00:00","43.000","356.000","1.800","18.000","0.850","1015.700","","0.000","-99.000","-99.000","-99.000","24.500","","13.800",""
"C0R160","2020-02-07 00:00:00","45.000","14.000","1.800","16.900","0.990","1013.700","","0.000","-99.000","-99.000","-99.000","24.100","","13.700",""
"C0A950","2020-02-07 00:00:00","60.000","193.000","1.200","19.000","0.920","1012.600","","5.500","-99.000","-99.000","-99.000","19.800","","17.500",""
"C0F9L0","2020-02-07 00:00:00","253.000","28.000","0.800","16.400","0.970","990.400","","0.000","-99.000","-99.000","-99.000","23.500","","12.600",""
"C0R550","2020-02-07 00:00:00","38.000","22.000","2.300","17.000","0.990","1015.800","","0.000","-99.000","-99.000","-99.000","25.600","","13.200",""
"C0V530","2020-02-07 00:00:00","34.000","52.000","1.300","16.600","1.000","1015.700","","0.000","-99.000","-99.000","-99.000","23.300","","12.700",""
"C0AI10","2020-02-07 00:00:00","76.000","0.000","0.000","16.700","0.960","1010.500","","0.500","-99.000","-99.000","-99.000","21.700","","14.200",""
"C0F9U0","2020-02-07 00:00:00","74.000","45.000","0.500","18.200","0.870","1011.500","","0.000","-99.000","-99.000","-99.000","25.000","","14.200",""
"C0V680","2020-02-07 00:00:00","40.000","2.000","2.600","17.400","0.920","1014.800","","0.000","-99.000","-99.000","-99.000","23.000","","14.100",""
"C0Z290","2020-02-07 00:00:00","946.000","141.000","2.100","13.500","1.000","914.600","","0.000","-99.000","-99.000","-99.000","17.400","","10.000",""
"CM0120","2020-02-07 00:00:00","4.000","45.000","4.800","17.600","0.800","1019.700","","0.000","-99.000","-99.000","-99.000","20.800","","15.300",""
"C0G760","2020-02-07 00:00:00","53.000","0.000","0.100","16.600","0.990","1016.700","","0.000","-99.000","-99.000","-99.000","24.300","","12.100",""
"C0K450","2020-02-07 00:00:00","35.000","3.000","2.700","16.800","0.900","1015.500","","0.000","-99.000","-99.000","-99.000","23.100","","13.100",""
"C0E820","2020-02-07 00:00:00","220.000","231.000","0.500","15.700","0.960","995.200","","2.000","-99.000","-99.000","-99.000","23.700","","8.900",""
"C0A530","2020-02-07 00:00:00","300.000","0.000","0.100","14.700","0.990","985.100","","1.000","-99.000","-99.000","-99.000","18.200","","12.400",""
"C0M520","2020-02-07 00:00:00","15.000","25.000","2.400","16.600","0.910","1018.000","","0.000","-99.000","-99.000","-99.000","22.800","","12.400",""
"C0K240","2020-02-07 00:00:00","1132.000","296.000","1.800","14.600","0.810","896.600","","0.000","-99.000","-99.000","-99.000","20.400","","11.800",""
"C0V210","2020-02-07 00:00:00","734.000","0.000","0.200","12.900","0.890","938.400","","0.000","-99.000","-99.000","-99.000","24.200","","9.900",""
"C0Z320","2020-02-07 00:00:00","646.000","266.000","0.800","11.900","0.920","946.600","","0.000","-99.000","-99.000","-99.000","23.000","","9.600",""
"C0R600","2020-02-07 00:00:00","766.000","89.000","1.600","15.800","0.920","932.300","","0.000","-99.000","-99.000","-99.000","20.700","","15.100",""
"C0C650","2020-02-07 00:00:00","208.000","324.000","1.100","14.800","0.950","996.100","","0.500","-99.000","-99.000","-99.000","23.100","","13.000",""
"C0F9I0","2020-02-07 00:00:00","194.000","6.000","2.400","15.900","0.990","997.200","","1.000","-99.000","-99.000","-99.000","23.800","","12.400",""
"C0A560","2020-02-07 00:00:00","405.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
